prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
16,512,32,16,24.987092004632167
16,512,32,64,23.715563504246152
16,512,32,256,24.990563504246154
16,512,32,1024,26.74056350424615
16,512,32,4096,37.58056350424616
16,512,32,16384,68.33556350424615
16,512,128,16,31.598342004632165
16,512,128,64,42.30191796240879
16,512,128,256,58.739940281024474
16,512,128,1024,65.73994028102449
16,512,128,4096,109.09994028102449
16,512,128,16384,232.1199402810245
16,512,256,16,40.41334200463217
16,512,256,64,52.18191796240878
16,512,256,256,111.46725848812308
16,512,256,1024,113.86526890931789
16,512,256,4096,200.58526890931788
16,512,256,16384,446.62526890931787
16,512,512,16,58.04334200463216
16,512,512,64,71.94191796240878
16,512,512,256,141.4272584881231
16,512,512,1024,197.36814463352968
16,512,512,4096,370.8081446335297
16,512,512,16384,862.8881446335297
16,2048,0,0,20.666531752123078
16,2048,1,16,30.226188504246153
16,2048,1,64,30.359313504246153
16,2048,1,256,30.996813504246152
16,2048,1,1024,31.871813504246152
16,2048,1,4096,37.29181350424615
16,2048,1,16384,52.66931350424615
16,2048,2,16,30.226188504246153
16,2048,2,64,30.359313504246153
16,2048,2,256,30.996813504246152
16,2048,2,1024,31.871813504246152
16,2048,2,4096,37.29181350424615
16,2048,2,16384,52.66931350424615
16,2048,8,16,30.226188504246153
16,2048,8,64,30.359313504246153
16,2048,8,256,30.996813504246152
16,2048,8,1024,31.871813504246152
16,2048,8,4096,37.29181350424615
16,2048,8,16384,52.66931350424615
16,2048,32,16,32.865842004632164
16,2048,32,64,31.594313504246152
16,2048,32,256,32.86931350424615
16,2048,32,1024,34.61931350424615
16,2048,32,4096,45.459313504246154
16,2048,32,16384,76.21431350424615
16,2048,128,16,39.47709200463217
16,2048,128,64,50.18066796240878
16,2048,128,256,66.61869028102448
16,2048,128,1024,73.61869028102448
16,2048,128,4096,116.97869028102448
16,2048,128,16384,239.9986902810245
16,2048,256,16,48.29209200463216
16,2048,256,64,60.060667962408786
