prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
256,0,128,16,185.26318513665723
256,0,128,64,203.75114381048326
256,0,128,256,251.1187957587286
256,0,128,1024,398.39780810440766
256,0,128,4096,832.6496599562594
256,0,128,16384,2545.6373142772472
256,0,256,16,273.12491353171896
256,0,256,64,300.46225492159436
256,0,256,256,421.6068547065679
256,0,256,1024,704.5628898191208
256,0,256,4096,1573.0665935228244
256,0,256,16384,4999.0419021647995
256,0,512,16,448.8483703218424
256,0,512,64,493.88447714381664
256,0,512,256,687.0883361880495
256,0,512,1024,1304.1452717161721
256,0,512,4096,3041.152679123579
256,0,512,16384,9893.103296407531
256,512,0,0,98.7174871571948
256,512,1,16,107.86168866240429
256,512,1,64,107.93082446487342
256,512,1,256,108.21230594635492
256,512,1,1024,109.36292323030553
256,512,1,4096,112.75551582289812
256,512,1,16384,126.13823187228084
256,512,2,16,108.54810841549072
256,512,2,64,108.68638002042898
256,512,2,256,109.24934298339195
256,512,2,1024,111.55057755129319
256,512,2,4096,118.33576273647836
256,512,2,16384,145.1011948352438
256,512,8,16,112.66662693400923
256,512,8,64,113.21971335376232
256,512,8,256,115.47156520561417
256,512,8,1024,124.67650347721911
256,512,8,4096,151.81724421795985
256,512,8,16384,258.8789726130216
256,512,32,16,130.6784795084693
256,512,32,64,131.35304668709566
256,512,32,256,140.36045409450307
256,512,32,1024,177.18020718092282
256,512,32,4096,285.7431701438858
256,512,32,16384,713.9900837241328
256,512,128,16,196.5747758047656
256,512,128,64,215.0627344785916
256,512,128,256,262.43038642683695
256,512,128,1024,409.709398772516
256,512,128,4096,843.9612506243677
256,512,128,16384,2556.9489049453555
256,512,256,16,284.43650419982737
256,512,256,64,311.7738455897028
256,512,256,256,432.91844537467625
256,512,256,1024,715.8744804872291
256,512,256,4096,1584.3781841909326
256,512,256,16384,5010.353492832908
256,512,512,16,460.1599609899508
256,512,512,64,505.196067811925
256,512,512,256,698.3999268561579
256,512,512,1024,1315.4568623842806
256,512,512,4096,3052.4642697916875
256,512,512,16384,9904.41488707564
256,2048,0,0,152.28785752756517
256,2048,1,16,161.43205903277467
256,2048,1,64,161.5011948352438
256,2048,1,256,161.7826763167253
256,2048,1,1024,162.93329360067588
256,2048,1,4096,166.3258861932685
256,2048,1,16384,179.7086022426512
256,2048,2,16,162.11847878586107
256,2048,2,64,162.25675039079934
256,2048,2,256,162.81971335376232
256,2048,2,1024,165.12094792166354
256,2048,2,4096,171.90613310684873
256,2048,2,16384,198.67156520561417
256,2048,8,16,166.2369973043796
256,2048,8,64,166.7900837241327
256,2048,8,256,169.04193557598455
256,2048,8,1024,178.24687384758948
256,2048,8,4096,205.38761458833022
256,2048,8,16384,312.44934298339194
256,2048,32,16,184.24884987883968
256,2048,32,64,184.92341705746603
256,2048,32,256,193.93082446487344
256,2048,32,1024,230.7505775512932
256,2048,32,4096,339.31354051425615
256,2048,32,16384,767.5604540945031
256,2048,128,16,250.14514617513598
256,2048,128,64,268.633104848962
256,2048,128,256,316.0007567972073
256,2048,128,1024,463.2797691428864
256,2048,128,4096,897.5316209947381
256,2048,128,16384,2610.519275315726
256,2048,256,16,338.00687457019774
256,2048,256,64,365.34421596007314
256,2048,256,256,486.4888157450466
256,2048,256,1024,769.4448508575995
256,2048,256,4096,1637.9485545613031
256,2048,256,16384,5063.923863203278
256,2048,512,16,513.7303313603211
256,2048,512,64,558.7664381822954
256,2048,512,256,751.9702972265283
256,2048,512,1024,1369.0272327546509
256,2048,512,4096,3106.034640162058
256,2048,512,16384,9957.98525744601
256,8192,0,0,335.5964995028738
256,8192,1,16,344.7407010080833
256,8192,1,64,344.80983681055244
256,8192,1,256,345.0913182920339
256,8192,1,1024,346.24193557598454
256,8192,1,4096,349.63452816857716
256,8192,1,16384,363.01724421795984
256,8192,2,16,345.42712076116976
256,8192,2,64,345.56539236610803
256,8192,2,256,346.128355329071
256,8192,2,1024,348.42958989697223
256,8192,2,4096,355.2147750821574
256,8192,2,16384,381.98020718092283
256,8192,8,16,349.54563927968826
256,8192,8,64,350.09872569944133
256,8192,8,256,352.3505775512932
256,8192,8,1024,361.55551582289814
256,8192,8,4096,388.6962565636389
256,8192,8,16384,495.7579849587006
256,8192,32,16,367.55749185414834
256,8192,32,64,368.23205903277466
256,8192,32,256,377.23946644018207
256,8192,32,1024,414.05921952660185
256,8192,32,4096,522.6221824895648
256,8192,32,16384,950.8690960698118
256,8192,128,16,433.45378815044467
256,8192,128,64,451.94174682427064
256,8192,128,256,499.309398772516
256,8192,128,1024,646.588411118195
256,8192,128,4096,1080.8402629700468
256,8192,128,16384,2793.8279172910347
256,8192,256,16,521.3155165455064
256,8192,256,64,548.6528579353818
256,8192,256,256,669.7974577203553
256,8192,256,1024,952.7534928329081
256,8192,256,4096,1821.257196536612
256,8192,256,16384,5247.2325051785865
256,8192,512,16,697.0389733356299
256,8192,512,64,742.075080157604
256,8192,512,256,935.2789392018369
256,8192,512,1024,1552.3358747299594
256,8192,512,4096,3289.3432821373667
256,8192,512,16384,10141.293899421318
1024,0,0,0,287.81009872224325
1024,0,1,16,296.95430022745273
1024,0,1,64,297.02343602992187
1024,0,1,256,297.30491751140335
1024,0,1,1024,298.45553479535397
1024,0,1,4096,301.8481273879466
1024,0,1,16384,315.23084343732927
1024,0,2,16,297.6407199805392
1024,0,2,64,297.77899158547746
1024,0,2,256,298.3419545484404
1024,0,2,1024,300.64318911634166
1024,0,2,4096,307.42837430152684
1024,0,2,16384,334.19380640029226
1024,0,8,16,301.7592384990577
1024,0,8,64,302.31232491881076
1024,0,8,256,304.56417677066264
1024,0,8,1024,313.7691150422676
1024,0,8,4096,340.9098557830083
1024,0,8,16384,447.97158417807003
1024,0,32,16,319.77109107351777
1024,0,32,64,320.4456582521441
1024,0,32,256,329.4530656595515
1024,0,32,1024,366.2728187459713
1024,0,32,4096,474.83578170893423
1024,0,32,16384,903.0826952891812
1024,0,128,16,385.66738736981404
1024,0,128,64,404.15534604364007
1024,0,128,256,451.5229979918854
1024,0,128,1024,598.8020103375645
1024,0,128,4096,1033.0538621894161
1024,0,128,16384,2746.041516510404
1024,0,256,16,473.52911576487577
1024,0,256,64,500.8664571547512
1024,0,256,256,622.0110569397248
1024,0,256,1024,904.9670920522776
1024,0,256,4096,1773.4707957559813
1024,0,256,16384,5199.446104397956
1024,0,512,16,649.2525725549992
1024,0,512,64,694.2886793769735
1024,0,512,256,887.4925384212063
1024,0,512,1024,1504.549473949329
1024,0,512,4096,3241.556881356736
1024,0,512,16384,10093.507498640687
1024,512,0,0,327.4241386571852
1024,512,1,16,336.5683401623947
