prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
0,0,1,16,8.526582756517302
0,0,1,64,8.720933039003176
0,0,1,256,9.49833416894668
0,0,1,1024,12.607938688720692
0,0,1,4096,25.046356767816736
0,0,1,16384,74.80002908420093
0,0,2,16,8.595383760911528
0,0,2,64,8.984084325883277
0,0,2,256,10.538886585770284
0,0,2,1024,16.758095625318308
0,0,2,4096,41.634931783510396
0,0,2,16384,141.14227641627875
0,0,8,16,9.008189787276875
0,0,8,64,10.562992047163881
0,0,8,256,16.7822010867119
0,0,8,1024,41.65903724490399
0,0,8,4096,141.16638187767236
0,0,8,16384,539.1957604087459
0,0,32,16,12.197192393124281
0,0,32,64,16.87862293228629
0,0,32,256,41.755459090478375
0,0,32,1024,141.26280372324675
0,0,32,4096,539.2921822543203
0,0,32,16384,2131.409696378614
0,0,128,16,18.802088814969856
0,0,128,64,53.317500930938564
0,0,128,256,164.16286788232262
0,0,128,1024,562.1922464133961
0,0,128,4096,2154.30976053769
0,0,128,16384,8522.779817034865
0,0,256,16,27.608617377430622
0,0,256,64,87.00086565159143
0,0,256,256,335.10089544284244
0,0,256,1024,1119.557662926184
0,0,256,4096,4303.792691174772
0,0,256,16384,17040.73280416912
16,0,0,0,12.800498524114028
16,0,1,16,21.32708128063133
16,0,1,64,21.521431563117204
16,0,1,256,22.29883269306071
16,0,1,1024,25.40843721283472
16,0,1,4096,37.846855291930765
16,0,1,16384,87.60052760831496
16,0,2,16,21.395882285025557
16,0,2,64,21.784582849997307
16,0,2,256,23.33938510988431
16,0,2,1024,29.558594149432338
16,0,2,4096,54.43543030762442
16,0,2,16384,153.94277494039278
16,0,8,16,21.808688311390902
16,0,8,64,23.363490571277907
16,0,8,256,29.582699610825927
16,0,8,1024,54.45953576901802
16,0,8,4096,153.9668804017864
16,0,8,16384,551.9962589328599
16,0,32,16,24.99769091723831
16,0,32,64,29.679121456400317
16,0,32,256,54.5559576145924
16,0,32,1024,154.06330224736078
16,0,32,4096,552.0926807784343
16,0,32,16384,2144.2101949027283
16,0,128,16,31.602587339083883
16,0,128,64,66.1179994550526
16,0,128,256,176.96336640643665
16,0,128,1024,574.9927449375101
16,0,128,4096,2167.1102590618043
16,0,128,16384,8535.580315558978
16,0,256,16,40.40911590154465
16,0,256,64,99.80136417570546
16,0,256,256,347.90139396695645
16,0,256,1024,1132.3581614502982
16,0,256,4096,4316.593189698886
16,0,256,16384,17053.533302693235
16,512,0,0,15.983707678049003
16,512,1,16,24.510290434566304
16,512,1,64,24.70464071705218
16,512,1,256,25.482041846995685
16,512,1,1024,28.591646366769695
16,512,1,4096,41.03006444586574
16,512,1,16384,90.78373676224993
16,512,2,16,24.579091438960532
16,512,2,64,24.96779200393228
16,512,2,256,26.522594263819286
16,512,2,1024,32.74180330336731
16,512,2,4096,57.6186394615594
16,512,2,16384,157.12598409432775
16,512,8,16,24.991897465325877
16,512,8,64,26.546699725212882
16,512,8,256,32.7659087647609
16,512,8,1024,57.64274492295299
16,512,8,4096,157.15008955572137
16,512,8,16384,555.1794680867948
16,512,32,16,28.180900071173284
16,512,32,64,32.86233061033529
16,512,32,256,57.739166768527376
16,512,32,1024,157.24651140129575
16,512,32,4096,555.2758899323693
16,512,32,16384,2147.3934040566633
16,512,128,16,34.78579649301886
16,512,128,64,69.30120860898757
16,512,128,256,180.14657556037162
16,512,128,1024,578.1759540914451
16,512,128,4096,2170.2934682157393
16,512,128,16384,8538.763524712915
16,512,256,16,43.59232505547963
16,512,256,64,102.98457332964043
16,512,256,256,351.0846031208915
16,512,256,1024,1135.5413706042332
16,512,256,4096,4319.77639885282
16,512,256,16384,17056.71651184717
16,2048,0,0,24.59605335706135
16,2048,1,16,33.12263611357865
16,2048,1,64,33.31698639606453
16,2048,1,256,34.094387526008035
16,2048,1,1024,37.203992045782044
16,2048,1,4096,49.64241012487808
16,2048,1,16384,99.39608244126228
16,2048,2,16,33.19143711797288
16,2048,2,64,33.580137682944624
16,2048,2,256,35.134939942831636
16,2048,2,1024,41.354148982379655
16,2048,2,4096,66.23098514057175
16,2048,2,16384,165.7383297733401
16,2048,8,16,33.60424314433823
16,2048,8,64,35.15904540422523
16,2048,8,256,41.37825444377325
16,2048,8,1024,66.25509060196535
16,2048,8,4096,165.76243523473372
16,2048,8,16384,563.7918137658072
16,2048,32,16,36.79324575018563
16,2048,32,64,41.47467628934764
16,2048,32,256,66.35151244753973
16,2048,32,1024,165.8588570803081
16,2048,32,4096,563.8882356113817
