prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
0,0,1,16,10.438406752123075
0,0,1,64,10.472781752123078
0,0,1,256,10.502781752123077
0,0,1,1024,10.865281752123078
0,0,1,4096,12.780281752123077
0,0,1,16384,20.70028175212308
0,0,2,16,12.419031752123077
0,0,2,64,12.487781752123077
0,0,2,256,12.547781752123077
0,0,2,1024,13.272781752123075
0,0,2,4096,17.10278175212308
0,0,2,16384,32.942781752123075
0,0,8,16,24.302781752123078
0,0,8,64,24.577781752123077
0,0,8,256,24.817781752123075
0,0,8,1024,27.717781752123077
0,0,8,4096,43.03778175212308
0,0,8,16384,106.39778175212308
0,0,32,16,73.37556025250909
0,0,32,64,72.93778175212309
0,0,32,256,73.89778175212308
0,0,32,1024,85.49778175212307
0,0,32,4096,146.77778175212308
0,0,32,16384,400.2177817521231
0,0,128,16,263.51556025250915
0,0,128,64,277.5541362102857
0,0,128,256,292.7321585289014
0,0,128,1024,339.1321585289014
0,0,128,4096,584.2521585289014
0,0,128,16384,1598.0121585289014
0,0,256,16,517.0355602525091
0,0,256,64,535.4741362102858
0,0,256,256,592.239476736
0,0,256,1024,673.4374871571947
0,0,256,4096,1163.677487157195
0,0,256,16384,3191.197487157195
16,0,0,0,12.52056025250909
16,0,1,16,22.958967004632168
16,0,1,64,22.99334200463217
16,0,1,256,23.023342004632166
16,0,1,1024,23.38584200463217
16,0,1,4096,25.300842004632166
16,0,1,16384,33.22084200463217
16,0,2,16,24.939592004632168
16,0,2,64,25.00834200463217
16,0,2,256,25.068342004632164
16,0,2,1024,25.793342004632166
16,0,2,4096,29.623342004632168
16,0,2,16384,45.46334200463217
16,0,8,16,36.823342004632174
16,0,8,64,37.098342004632165
16,0,8,256,37.33834200463216
16,0,8,1024,40.238342004632166
16,0,8,4096,55.55834200463217
16,0,8,16384,118.91834200463218
16,0,32,16,85.89612050501819
16,0,32,64,85.45834200463219
16,0,32,256,86.41834200463218
16,0,32,1024,98.01834200463217
16,0,32,4096,159.2983420046322
16,0,32,16384,412.73834200463216
16,0,128,16,276.0361205050182
16,0,128,64,290.0746964627948
16,0,128,256,305.25271878141046
16,0,128,1024,351.65271878141044
16,0,128,4096,596.7727187814105
16,0,128,16384,1610.5327187814105
16,0,256,16,529.5561205050183
16,0,256,64,547.9946964627949
16,0,256,256,604.7600369885091
16,0,256,1024,685.9580474097038
16,0,256,4096,1176.198047409704
16,0,256,16384,3203.718047409704
16,512,0,0,18.162781752123077
16,512,1,16,28.601188504246153
16,512,1,64,28.635563504246154
16,512,1,256,28.665563504246155
16,512,1,1024,29.028063504246152
16,512,1,4096,30.94306350424615
16,512,1,16384,38.863063504246156
16,512,2,16,30.581813504246156
16,512,2,64,30.650563504246154
16,512,2,256,30.710563504246156
16,512,2,1024,31.435563504246154
16,512,2,4096,35.26556350424615
16,512,2,16384,51.105563504246156
16,512,8,16,42.465563504246155
16,512,8,64,42.740563504246154
16,512,8,256,42.98056350424615
16,512,8,1024,45.880563504246155
16,512,8,4096,61.20056350424616
16,512,8,16384,124.56056350424615
16,512,32,16,91.53834200463217
16,512,32,64,91.10056350424615
16,512,32,256,92.06056350424615
16,512,32,1024,103.66056350424616
16,512,32,4096,164.94056350424617
16,512,32,16384,418.38056350424614
16,512,128,16,281.67834200463216
16,512,128,64,295.7169179624088
16,512,128,256,310.89494028102445
16,512,128,1024,357.2949402810245
16,512,128,4096,602.4149402810245
16,512,128,16384,1616.1749402810244
16,512,256,16,535.1983420046322
16,512,256,64,553.6369179624088
16,512,256,256,610.402258488123
16,512,256,1024,691.6002689093178
16,512,256,4096,1181.840268909318
16,512,256,16384,3209.360268909318
16,2048,0,0,34.342781752123074
16,2048,1,16,44.78118850424615
16,2048,1,64,44.81556350424615
16,2048,1,256,44.84556350424615
16,2048,1,1024,45.20806350424615
16,2048,1,4096,47.12306350424615
16,2048,1,16384,55.043063504246156
16,2048,2,16,46.761813504246156
16,2048,2,64,46.83056350424615
16,2048,2,256,46.89056350424615
16,2048,2,1024,47.615563504246154
16,2048,2,4096,51.44556350424615
16,2048,2,16384,67.28556350424616
16,2048,8,16,58.645563504246155
16,2048,8,64,58.920563504246154
16,2048,8,256,59.16056350424615
16,2048,8,1024,62.060563504246154
16,2048,8,4096,77.38056350424617
16,2048,8,16384,140.74056350424615
16,2048,32,16,107.71834200463216
16,2048,32,64,107.28056350424616
16,2048,32,256,108.24056350424615
16,2048,32,1024,119.84056350424616
16,2048,32,4096,181.12056350424618
16,2048,32,16384,434.56056350424615
16,2048,128,16,297.8583420046322
16,2048,128,64,311.8969179624088
16,2048,128,256,327.0749402810245
16,2048,128,1024,373.4749402810245
16,2048,128,4096,618.5949402810245
16,2048,128,16384,1632.3549402810245
16,2048,256,16,551.3783420046321
16,2048,256,64,569.8169179624088
16,2048,256,256,626.582258488123
16,2048,256,1024,707.7802689093178
16,2048,256,4096,1198.020268909318
16,2048,256,16384,3225.5402689093185
16,8192,0,0,76.76278175212309
16,8192,1,16,87.20118850424618
16,8192,1,64,87.23556350424617
16,8192,1,256,87.26556350424616
16,8192,1,1024,87.62806350424617
16,8192,1,4096,89.54306350424616
16,8192,1,16384,97.46306350424616
16,8192,2,16,89.18181350424616
16,8192,2,64,89.25056350424617
16,8192,2,256,89.31056350424616
16,8192,2,1024,90.03556350424617
16,8192,2,4096,93.86556350424617
16,8192,2,16384,109.70556350424616
16,8192,8,16,101.06556350424616
16,8192,8,64,101.34056350424616
16,8192,8,256,101.58056350424616
16,8192,8,1024,104.48056350424616
16,8192,8,4096,119.80056350424617
16,8192,8,16384,183.16056350424617
16,8192,32,16,150.1383420046322
16,8192,32,64,149.70056350424616
16,8192,32,256,150.66056350424617
16,8192,32,1024,162.26056350424614
16,8192,32,4096,223.5405635042462
16,8192,32,16384,476.98056350424616
16,8192,128,16,340.2783420046322
16,8192,128,64,354.3169179624088
16,8192,128,256,369.49494028102447
16,8192,128,1024,415.89494028102445
16,8192,128,4096,661.0149402810245
16,8192,128,16384,1674.7749402810246
16,8192,256,16,593.7983420046322
16,8192,256,64,612.2369179624088
16,8192,256,256,669.0022584881231
16,8192,256,1024,750.2002689093177
16,8192,256,4096,1240.440268909318
16,8192,256,16384,3267.960268909318
64,0,0,0,24.484136210285712
64,0,1,16,34.922542962408784
64,0,1,64,34.95691796240879
64,0,1,256,34.98691796240878
64,0,1,1024,35.349417962408786
64,0,1,4096,37.264417962408785
64,0,1,16384,45.18441796240879
64,0,2,16,36.90316796240879
64,0,2,64,36.97191796240879
64,0,2,256,37.03191796240879
64,0,2,1024,37.756917962408785
64,0,2,4096,41.58691796240879
64,0,2,16384,57.42691796240879
64,0,8,16,48.786917962408786
64,0,8,64,49.061917962408785
64,0,8,256,49.30191796240879
64,0,8,1024,52.201917962408785
64,0,8,4096,67.52191796240879
64,0,8,16384,130.88191796240878
64,0,32,16,97.8596964627948
64,0,32,64,97.4219179624088
64,0,32,256,98.38191796240878
64,0,32,1024,109.9819179624088
64,0,32,4096,171.2619179624088
64,0,32,16384,424.70191796240874
64,0,128,16,287.9996964627948
64,0,128,64,302.03827242057145
